id,name,cafe_type,district,address,phone,age,capacity,image_url,reserve_url,detail_url,operation_period,operation_days,closed_days,feature_summary,open_saturday,open_sunday,parking_available,parking_info,lat,lng,source_url
kc_077,서울형 키즈카페 서초구 양재1동2호점(서리풀노리학교 양재1동2호점),일반형 키즈카페,서초구,서울특별시 서초구 양재대로2길 110 1층 (우면동),02-579-9340,0 ~ 6세 (연나이 기준) 2026년생 ~ 2020년생 (2026년도 기준),개인 17 명 단체 20 명,https://umppa.seoul.go.kr/icare/upload/fcltyInfoManage/2025/12/13/babe1aeb-a583-4862-8b0d-f755f99cbab2.jpg,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=SC251201&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SC251201&q_fcltyStle=2001,,화~일,"월요일, 근로자의 날, 법정공휴일",놀이돌봄서비스 운영 · 회차별 예약 운영,True,True,,,37.45629144161097,127.01563043269687,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SC251201&q_fcltyStle=2001
kc_078,서울형 키즈카페 서초구 양재1동점(서리풀노리학교 양재1동점),일반형 키즈카페,서초구,서울특별시 서초구 양재천로 125-10 양재공영주차빌딩 2층 (양재동),02-575-9340,0 ~ 6세 (연나이 기준) 2026년생 ~ 2020년생 (2026년도 기준),개인 42 명 단체 30 명,https://umppa.seoul.go.kr/icare/upload/fcltyInfoManage/2024/3/15/446a7f0d-88f5-4ac7-b819-7e43adafb289.jpg,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=SC231201&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SC231201&q_fcltyStle=2001,,화~일,"월요일, 근로자의 날, 법정공휴일",놀이돌봄서비스 운영 · 회차별 예약 운영,True,True,,(06747) 서울특별시 서초구 양재천로 125-10 양재공영주차빌딩 2층 (양재동),37.47864051190921,127.04142013143459,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SC231201&q_fcltyStle=2001
kc_079,서울형 키즈카페 서초구 방배2동점(서리풀노리학교 방배2동점),일반형 키즈카페,서초구,서울특별시 서초구 방배천로24길 8 방주교회 1층 (방배동),02-523-9340,0 ~ 6세 (연나이 기준) 2026년생 ~ 2020년생 (2026년도 기준),개인 28 명 단체 20 명,https://umppa.seoul.go.kr/icare/upload/fcltyInfoManage/2025/9/9/6629315e-6373-4764-81bd-0cc2568b0fe3.jpg,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=SC240404&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SC240404&q_fcltyStle=2001,,화~일,"월요일, 근로자의 날, 법정공휴일",놀이돌봄서비스 운영 · 대중교통 이용 권장 · 회차별 예약 운영,True,True,,"★방주교회 내,외에 주차가 불가하오니, 대중교통 또는 인근 공영주차장을 이용하여 주시기 바랍니다. / 부득이하게 차량을 이용하시는 경우, 사전에 주변 주차장 정보를 꼭 확인하여 주시기 바랍니다.★",37.48455,126.98379,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SC240404&q_fcltyStle=2001
kc_080,서울형 키즈카페 서초구 서초1동점(서리풀노리학교 서초1동점),일반형 키즈카페,서초구,서울특별시 서초구 사임당로 115 헤센파크힐 L층,02-525-9340,0 ~ 6세 (연나이 기준) 2026년생 ~ 2020년생 (2026년도 기준),개인 24 명 단체 30 명,https://umppa.seoul.go.kr/icare/upload/fcltyInfoManage/2024/8/30/f7d81049-f0ac-4d68-9f35-11c66d0e3191.jpg,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=SC240801&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SC240801&q_fcltyStle=2001,,화~일,"월요일, 근로자의 날, 법정공휴일",놀이돌봄서비스 운영 · 회차별 예약 운영,True,True,,,37.49117,127.02236,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SC240801&q_fcltyStle=2001
kc_081,서울형 키즈카페 성동구 금호2·3가동점(금호 키즈카페),일반형 키즈카페,성동구,"서울특별시 성동구 무수막18길 1 금호2,3가동주민센터 4층 (금호동2가)",02-6952-6799,0 ~ 6세 (연나이 기준) 2026년생 ~ 2020년생 (2026년도 기준),개인 24 명 단체 32 명,https://umppa.seoul.go.kr/icare/upload/fcltyInfoManage/2023/9/26/c7623498-6e2e-440d-815e-a4518b84b61e.jpg,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=SD221201&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SD221201&q_fcltyStle=2001,,월요일 ~ 토요일,"일요일, 법정공휴일, 근로자의 날",놀이돌봄서비스 운영 · 회차별 예약 운영,True,False,,,37.55322,127.02098,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SD221201&q_fcltyStle=2001
kc_082,서울형 키즈카페 성동구 성수1가1동점(성수 키즈카페),일반형 키즈카페,성동구,서울특별시 성동구 뚝섬로3길 18 성수1가1동주민센터 1층 (성수동1가),02-461-3863,0 ~ 6세 (연나이 기준) 2026년생 ~ 2020년생 (2026년도 기준),개인 9 명 단체 18 명,https://umppa.seoul.go.kr/icare/upload/fcltyInfoManage/2024/7/24/429f7fcd-1d22-4117-99fd-71e8042cc9ee.jpg,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=SD240701&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SD240701&q_fcltyStle=2001,,월요일~토요일,"일요일, 법정공휴일, 근로자의 날",놀이돌봄서비스 운영 · 회차별 예약 운영,True,False,,,37.54204,127.04969,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SD240701&q_fcltyStle=2001
kc_083,서울형 키즈카페 성북구 벌집어린이공원점,일반형 키즈카페,성북구,서울특별시 성북구 월곡로7길 56-7 서울형 키즈카페 성북구 벌집어린이공원점 (종암동),02-2241-0790,3 ~ 7세 (연나이 기준) 2023년생 ~ 2019년생 (2026년도 기준),개인 10 명 단체 20 명,https://umppa.seoul.go.kr/icare/upload/fcltyInfoManage/2024/4/12/c981b7b3-70e0-4cc5-afad-0ce8bd3dea8e.jpg,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=SB240201&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SB240201&q_fcltyStle=2001,,화~일,"월, 법정공휴일, 근로자의 날, 기타 정부에서 지정하는 휴일",놀이돌봄서비스 운영 · 현장 계좌이체 결제 · 회차별 예약 운영,True,True,,,37.599613685694365,127.03692497748662,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SB240201&q_fcltyStle=2001
kc_084,서울형 키즈카페 성북구 보문동점,일반형 키즈카페,성북구,서울특별시 성북구 지봉로24길 26 부모아이지원센터 2층 (보문동5가),02-2241-0779,0 ~ 6세 (연나이 기준) 2026년생 ~ 2020년생 (2026년도 기준),개인 27 명 단체 40 명,https://umppa.seoul.go.kr/icare/upload/fcltyInfoManage/2026/3/24/f9d51107-22a7-470b-abfd-c02000ecadf1.jpg,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=SB251201&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SB251201&q_fcltyStle=2001,,월 ~ 토,"일요일, 법정공휴일, 근로자의 날, 기타 정부에서 지정하는 휴일",놀이돌봄서비스 운영 · 미끄럼방지 양말 필수 · 현장 계좌이체 결제,True,False,,,37.58387,127.01934,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SB251201&q_fcltyStle=2001
kc_085,서울형 키즈카페 성북구 정릉3동점,일반형 키즈카페,성북구,서울특별시 성북구 솔샘로17길 8 정릉 벧엘교회1층 입구 (정릉동),02-909-6482,2 ~ 7세 (연나이 기준) 2024년생 ~ 2019년생 (2026년도 기준),개인 18 명 단체 30 명,https://umppa.seoul.go.kr/icare/upload/fcltyInfoManage/2024/10/19/0c548197-6b23-482b-a8f8-5fe7232861e7.jpg,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=SB240903&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SB240903&q_fcltyStle=2001,,월~토,"일요일, 법정 공휴일, 근로자의 날",놀이돌봄서비스 운영 · 미끄럼방지 양말 필수 · 현장 계좌이체 결제,True,False,,"6. 성북구 정릉3동점은 지상, 지하 주차장을 무료로 이용 가능합니다.",37.61281,127.00574,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SB240903&q_fcltyStle=2001
kc_086,서울형 키즈카페 성북구 정릉2동점,일반형 키즈카페,성북구,"서울특별시 성북구 북악산로1길 64 508커뮤니티센터, 1층 (정릉동)",02-2241-0793,2 ~ 4세 (연나이 기준) 2024년생 ~ 2022년생 (2026년도 기준),개인 7 명 단체 20 명,https://umppa.seoul.go.kr/icare/upload/fcltyInfoManage/2024/7/31/c72020da-1c29-4856-8fcc-2d9f2e36b059.jpg,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=SB240702&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SB240702&q_fcltyStle=2001,,화~일,"월, 법정공휴일, 근로자의 날, 기타 정부에서 지정하는 휴일",놀이돌봄서비스 운영 · 현장 계좌이체 결제 · 회차별 예약 운영,True,True,,,37.59816,127.00544,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SB240702&q_fcltyStle=2001
kc_087,서울형 키즈카페 성북구 종암동점,일반형 키즈카페,성북구,"서울특별시 성북구 종암로19길 60 성북함께어울림센터, 2층 (종암동)",02-2241-0796,0 ~ 3세 (연나이 기준) 2026년생 ~ 2023년생 (2026년도 기준),개인 10 명 단체 20 명,https://umppa.seoul.go.kr/icare/upload/fcltyInfoManage/2024/8/13/5b7b01ef-3366-4e8f-a082-546f2b80ba60.jpg,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=SB240801&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SB240801&q_fcltyStle=2001,,화~일,"월, 법정공휴일, 근로자의 날, 기타 정부에서 지정하는 휴일",놀이돌봄서비스 운영 · 현장 계좌이체 결제 · 회차별 예약 운영,True,True,,,37.59821345949919,127.03148950474413,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SB240801&q_fcltyStle=2001
kc_088,서울형 키즈카페 성북구 성북동점,일반형 키즈카페,성북구,서울특별시 성북구 성북로4길 21 2층 서울형키즈카페 성북동점 (동소문동1가),02-744-0819,4 ~ 8세 (연나이 기준) 2022년생 ~ 2018년생 (2026년도 기준),개인 28 명 단체 40 명,https://umppa.seoul.go.kr/icare/upload/fcltyInfoManage/2025/1/31/bb4e6a70-4625-40e9-8218-94352ee01572.jpg,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=SB240902&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SB240902&q_fcltyStle=2001,,월~토,"매주 일, 법정공휴일, 근로자의 날, 기타 정부에서 지정하는 휴일",놀이돌봄서비스 운영 · 현장 접수 병행 · 보호자 동반 이용,True,False,,,37.59004509678734,127.00626439714317,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SB240902&q_fcltyStle=2001
kc_089,서울형 키즈카페 성북구 월곡1동점,일반형 키즈카페,성북구,서울특별시 성북구 오패산로10길 19 육아종합지원센터 2층 (하월곡동),02-2241-0758,0 ~ 4세 (연나이 기준) 2026년생 ~ 2022년생 (2026년도 기준),개인 16 명 단체 30 명,https://umppa.seoul.go.kr/icare/upload/fcltyInfoManage/2026/3/24/753b6cb1-bb9b-44f3-9baa-c2df7d550a5e.jpg,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=SB260302&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SB260302&q_fcltyStle=2001,,월~토,"일요일, 법정공휴일, 근로자의 날, 기타 정부에서 지정하는 휴일",놀이돌봄서비스 운영 · 미끄럼방지 양말 필수 · 현장 계좌이체 결제,True,False,,,37.60568,127.03796,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SB260302&q_fcltyStle=2001
kc_090,서울형 키즈카페 송파구 잠실근린공원점(하하호호놀이터 송파구1호점),일반형 키즈카페,송파구,"서울특별시 송파구 백제고분로15길 9 , 1·2층 (잠실동)",070-4151-7061,4 ~ 9세 (연나이 기준) 2022년생 ~ 2017년생 (2026년도 기준),개인 45 명 단체 27 명,https://umppa.seoul.go.kr/icare/upload/fcltyInfoManage/2024/4/16/0f9a9a3b-3b6b-4fce-bd11-52d039defd3a.jpg,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=SP240401&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SP240401&q_fcltyStle=2001,,화~일,"월요일, 명절 및 법정공휴일, 근로자의 날",미끄럼방지 양말 필수 · 현장 접수 병행 · 대중교통 이용 권장,True,True,False,"★ 주차 공간이 협소하오니 대중교통 이용 부탁 드립니다. / : 장애인 1면, 일반 2면, 주변 공영주차장 없음 / ㆍ 주차장이 협소하므로 대중교통 이용을 부탁드립니다.",37.50614,127.08434,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SP240401&q_fcltyStle=2001
kc_091,서울형 키즈카페 송파구 여성문화회관점(하하호호놀이터 송파구2호점),일반형 키즈카페,송파구,서울특별시 송파구 백제고분로42길 5 송파여성문화회관 1층 (송파동),070-4118-7014,0 ~ 3세 (연나이 기준) 2026년생 ~ 2023년생 (2026년도 기준),개인 10 명 단체 10 명,https://umppa.seoul.go.kr/icare/upload/fcltyInfoManage/2025/3/6/a1b74780-6a0e-47d1-a0b8-d6d1db5e49ec.jpg,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=SP250301&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SP250301&q_fcltyStle=2001,,월~토,"일요일, 명절 및 법정공휴일, 근로자의 날",놀이돌봄서비스 운영 · 현장 접수 병행 · 대중교통 이용 권장,True,False,,★ 2시간 주차권이 지급되나 주차장이 매우 혼잡하여 대중교통 이용 부탁드립니다.,37.50599282951723,127.10975599151665,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SP250301&q_fcltyStle=2001
kc_092,서울형 키즈카페 송파구 위례동점(하하호호놀이터 송파구3호점),일반형 키즈카페,송파구,"서울특별시 송파구 위례송파로 123 1703동 창의센터 (거여동, 포레나송파)",070-7791-8335,4 ~ 9세 (연나이 기준) 2022년생 ~ 2017년생 (2026년도 기준),개인 40 명 단체 27 명,https://umppa.seoul.go.kr/icare/upload/fcltyInfoManage/2025/4/24/5f3b5094-f94b-4ab0-885b-c66c4ec3aab2.jpg,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=SP250401&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SP250401&q_fcltyStle=2001,,화~일,"월요일, 명절 및 법정공휴일, 근로자의 날",미끄럼방지 양말 필수 · 대중교통 이용 권장 · 회차별 예약 운영,True,True,,주차가 불가 / ★ 주차가 불가하니 대중교통 이용 바랍니다. / ㆍ 주차가 불가 하니 대중교통을 이용 하시기 바랍니다.,37.48712925740012,127.1494861530113,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SP250401&q_fcltyStle=2001
kc_093,서울형 키즈카페 송파구 방이2동점(하하호호놀이터 송파구4호점),일반형 키즈카페,송파구,"서울특별시 송파구 위례성대로 28 1층, 임마누엘교회 (방이동)",02-415-3023,0 ~ 6세 (연나이 기준) 2026년생 ~ 2020년생 (2026년도 기준),개인 15 명 단체 15 명,https://umppa.seoul.go.kr/icare/upload/fcltyInfoManage/2025/4/24/3fac8521-3c79-464d-94c0-f00c06bffb9f.jpg,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=SP250402&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SP250402&q_fcltyStle=2001,,월~토,"일요일, 명절 및 법정공휴일, 근로자의 날",미끄럼방지 양말 필수 · 대중교통 이용 권장 · 회차별 예약 운영,True,False,False,★ 주차 공간이 협소하오니 대중교통 이용 부탁 드립니다. / : 토요일은 교회에 행사가 있을 시 주차가 어려운점 양해 부탁드립니다. (토요일도 교회 행사 없는 날은 주차 가능합니다.) / 교회 지하주차장 공간 있을 시에만 이용 가능하며 1층은 주차 불가입니다. / 1층 교회마당은 큰 버스 이용으로 주차가 불가하오니 양해 부탁드립니다.,37.51598,127.11532,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SP250402&q_fcltyStle=2001
kc_094,서울형 키즈카페 송파구 장지동점(하하호호놀이터 송파구5호점),일반형 키즈카페,송파구,서울특별시 송파구 송이로33길 9 656-2번지 2층 (문정동),02-400-0272,0 ~ 6세 (연나이 기준) 2026년생 ~ 2020년생 (2026년도 기준),개인 46 명 단체 30 명,https://umppa.seoul.go.kr/icare/upload/fcltyInfoManage/2025/11/21/2567e326-5eef-4b5b-a36e-a242ef70a37e.jpg,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=SP251101&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SP251101&q_fcltyStle=2001,,화~일,"월요일, 명절 및 법정공휴일, 근로자의 날",미끄럼방지 양말 필수 · 대중교통 이용 권장 · 기상 상황에 따라 변동,True,True,False,★ 주차 불가하오니 대중교통 이용 부탁 드립니다 / 도보 6분 장지동 공영 주차장 (유료) 있습니다,37.48822,127.13312,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SP251101&q_fcltyStle=2001
kc_095,서울형 키즈카페 송파구 어린이문화회관점(하하호호놀이터 송파구6호점),일반형 키즈카페,송파구,서울특별시 송파구 중대로 235 1층 (오금동),070-4135-9720,0 ~ 4세 (연나이 기준) 2026년생 ~ 2022년생 (2026년도 기준),개인 12 명 단체 12 명,https://umppa.seoul.go.kr/icare/upload/fcltyInfoManage/2026/1/24/b50d010c-59ce-4860-9b40-f3a19f26cc84.jpg,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=SP260102&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SP260102&q_fcltyStle=2001,,월~토,"일요일, 명절 및 법정공휴일, 근로자의 날",놀이돌봄서비스 운영 · 현장 접수 병행 · 대중교통 이용 권장,True,False,,★ 1시간 주차권이 지급되나 주차장이 매우 혼잡하여 대중교통 이용 부탁드립니다.,37.50274959919937,127.1283946283256,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SP260102&q_fcltyStle=2001
kc_096,서울형 키즈카페 양천구 목3동점,일반형 키즈카페,양천구,서울특별시 양천구 등촌로 208 목동깨비시장 공유센터 3층 (목동),02-2135-8378,0 ~ 6세 (연나이 기준) 2026년생 ~ 2020년생 (2026년도 기준),개인 20 명 단체 20 명,https://umppa.seoul.go.kr/icare/upload/fcltyInfoManage/2026/3/16/f6df446f-cc8b-4219-8c6f-280c43ad0903.jpg,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=YC260201&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=YC260201&q_fcltyStle=2001,,화요일~일요일,"월, 공휴일(어린이날 제외), 근로자의 날",놀이돌봄서비스 운영 · 미끄럼방지 양말 필수 · 대중교통 이용 권장,True,True,True,- 목3동점은 주차장이 협소하며 주차비는 유료입니다. 대중교통을 이용해 주시기 바랍니다.,37.54827,126.86372,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=YC260201&q_fcltyStle=2001
kc_097,서울형 키즈카페 양천구 신월5동점,일반형 키즈카페,양천구,서울특별시 양천구 화곡로4길 10 신월5동주민센터 6층 (신월동),02-6959-4015,0 ~ 6세 (연나이 기준) 2026년생 ~ 2020년생 (2026년도 기준),개인 15 명 단체 15 명,https://umppa.seoul.go.kr/icare/upload/fcltyInfoManage/2026/1/10/0fe82632-75f1-419f-aca7-eac50eb5bdaa.jpg,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=YC251204&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=YC251204&q_fcltyStle=2001,,화~일,"월, 공휴일(어린이날 제외), 근로자의 날",놀이돌봄서비스 운영 · 미끄럼방지 양말 필수 · 대중교통 이용 권장,True,True,,신월5동점은 주차장이 협소하오니 대중교통을 이용해 주시기 바랍니다. / - 신월5동점은 주차장이 협소하오니 대중교통을 이용해 주시기 바랍니다.,37.53859,126.82719,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=YC251204&q_fcltyStle=2001
kc_098,서울형 키즈카페 양천구 신정7동 2호점,일반형 키즈카페,양천구,서울특별시 양천구 목동남로 98 4층 (신정동),02-2135-9166,0 ~ 3세 (연나이 기준) 2026년생 ~ 2023년생 (2026년도 기준),개인 15 명 단체 15 명,https://umppa.seoul.go.kr/icare/upload/fcltyInfoManage/2025/10/28/a9d56193-c197-4649-877a-767010580b81.jpg,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=YC251003&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=YC251003&q_fcltyStle=2001,,화요일~일요일,"월, 공휴일(어린이날 제외), 근로자의 날",놀이돌봄서비스 운영 · 미끄럼방지 양말 필수 · 대중교통 이용 권장,True,True,True,신정7동 2호점은 주차장이 협소하며 주차비는 유료입니다 / - 신정7동 2호점은 주차장이 협소하며 주차비는 유료입니다. 대중교통을 이용해 주시기 바랍니다.,37.51102715220661,126.86908753105413,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=YC251003&q_fcltyStle=2001
kc_099,서울형 키즈카페 양천구 신정4동점,일반형 키즈카페,양천구,서울특별시 양천구 은행정로 29 대한교회 후문 교육관 센터위드 4층 (신정동),070-4647-2250,2 ~ 6세 (연나이 기준) 2024년생 ~ 2020년생 (2026년도 기준),개인 16 명 단체 16 명,https://umppa.seoul.go.kr/icare/upload/fcltyInfoManage/2025/7/11/adf27d01-2f87-4483-bdef-9f147e2aeb91.png,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=YC250501&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=YC250501&q_fcltyStle=2001,,월~토,"일요일, 공휴일(어린이날 제외), 근로자의 날",놀이돌봄서비스 운영 · 미끄럼방지 양말 필수 · 현장 계좌이체 결제,True,False,,- 서울형 키즈카페 양천구 신정4동점은 주차장이 매우 협소합니다. / (주변 공용주차장 및 대중교통 이용 권장),37.52228811012945,126.8589010312267,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=YC250501&q_fcltyStle=2001
kc_100,서울형 키즈카페 양천구 신트리공원점,일반형 키즈카페,양천구,서울특별시 양천구 목동동로 5 서울형 키즈카페 양천구 신트리공원점 (신정동),070-7700-9293,2 ~ 9세 (연나이 기준) 2024년생 ~ 2017년생 (2026년도 기준),개인 23 명 단체 23 명,https://umppa.seoul.go.kr/icare/upload/fcltyInfoManage/2025/6/26/ec01de40-4efd-48b7-a4d5-d77ab2434133.jpg,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=YC250603&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=YC250603&q_fcltyStle=2001,,화~일,"월요일, 근로자의 날, 공휴일",놀이돌봄서비스 운영 · 회차별 예약 운영,True,True,,- 서울형 키즈카페 양천구 신트리공원점은 전용 주차장이 없습니다.,37.514741262746206,126.85686373721322,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=YC250603&q_fcltyStle=2001
kc_101,서울형 키즈카페 양천구 신월3동점,일반형 키즈카페,양천구,서울특별시 양천구 남부순환로 374 4층(신나다비전센터),070-4266-2427,3 ~ 8세 (연나이 기준) 2023년생 ~ 2018년생 (2026년도 기준),개인 30 명 단체 38 명,https://umppa.seoul.go.kr/icare/upload/fcltyInfoManage/2025/3/10/c6f05bcb-370e-4313-8086-59a0c6279706.jpg,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=YC250202&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=YC250202&q_fcltyStle=2001,,월~토,"일요일, 공휴일(어린이날 제외), 근로자의 날",놀이돌봄서비스 운영 · 미끄럼방지 양말 필수 · 사전예약 중심 운영,True,False,,,37.53362,126.82939,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=YC250202&q_fcltyStle=2001
